timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2018-11-20,6.70400000,6.90500000,5.61200000,5.92000000,1624846.64000000,1542758399999,9912905.06840900,44289,837622.97000000,5117265.27176200,0
2018-11-21,5.94190000,6.32300000,5.65020000,6.28940000,842731.41000000,1542844799999,5084237.94552700,23368,444302.71000000,2687490.74803700,0
2018-11-22,6.28960000,6.37270000,5.71720000,5.77000000,630372.07000000,1542931199999,3840547.08243400,13379,322723.62000000,1970691.51973700,0
2018-11-23,5.77550000,5.83960000,5.45000000,5.66110000,598556.90000000,1543017599999,3357369.28344700,16553,289044.42000000,1624778.27625500,0
2018-11-24,5.65250000,5.80550000,4.76320000,5.19300000,917700.21000000,1543103999999,4844925.91476800,20652,361416.44000000,1935294.76466100,0
2018-11-25,5.19900000,5.38000000,4.53200000,5.28730000,1003892.67000000,1543190399999,4998073.75982500,27420,518217.81000000,2579982.64000800,0
2018-11-26,5.28000000,5.40000000,4.75680000,5.06310000,852519.37000000,1543276799999,4333954.59344800,25440,421280.23000000,2148283.83654900,0
2018-11-27,5.06300000,5.06300000,4.70450000,4.98400000,701759.11000000,1543363199999,3434036.23095900,16891,408271.13000000,1999593.07999100,0
2018-11-28,4.98400000,5.46030000,4.98400000,5.34990000,1144816.80000000,1543449599999,6061490.26084900,23126,682024.23000000,3614500.53735500,0
2018-11-29,5.34980000,5.63440000,5.12430000,5.38050000,1018322.99000000,1543535999999,5461031.12111400,19242,526631.40000000,2821310.56717500,0
2018-11-30,5.39020000,5.44800000,4.95340000,5.11500000,709284.02000000,1543622399999,3662427.82362600,16592,364344.05000000,1880445.55787900,0
2018-12-01,5.11220000,5.40060000,5.00720000,5.28990000,925388.42000000,1543708799999,4874052.81019000,12032,526095.06000000,2774865.86472300,0
2018-12-02,5.27870000,5.43570000,5.20500000,5.28880000,853331.61000000,1543795199999,4534872.24393800,13209,449613.69000000,2390497.15170100,0
2018-12-03,5.28310000,5.29560000,5.01000000,5.12660000,673983.38000000,1543881599999,3451158.98000100,13470,281866.76000000,1446806.04625300,0
2018-12-04,5.12940000,6.36490000,5.08560000,5.90200000,2238490.16000000,1543967999999,12882498.12217415,39339,1033626.43000000,5952239.56274043,0
2018-12-05,5.90200000,6.62000000,5.72250000,6.07270000,4208247.78000000,1544054399999,25915024.89164200,57457,2031241.75000000,12521382.44072900,0
2018-12-06,6.06890000,6.10900000,4.85000000,4.90230000,3033034.77000000,1544140799999,16605405.77189100,49168,1484963.28000000,8128189.27592900,0
2018-12-07,4.89770000,4.99970000,4.12000000,4.51600000,2250208.53000000,1544227199999,10282558.54160300,41769,1149723.00000000,5249780.50640100,0
2018-12-08,4.51180000,4.80090000,4.30010000,4.63610000,1260790.70000000,1544313599999,5751093.24138700,21307,628870.24000000,2866736.69655500,0
2018-12-09,4.62800000,5.00030000,4.51670000,4.76930000,1505537.64000000,1544399999999,7177505.61208600,19784,830075.88000000,3956711.58385900,0
2018-12-10,4.76930000,4.93980000,4.46980000,4.62760000,928495.85000000,1544486399999,4361795.73957400,18346,442292.84000000,2077544.92725300,0
2018-12-11,4.62970000,4.92950000,4.50000000,4.89730000,1232098.43000000,1544572799999,5766708.75824900,16272,700179.67000000,3276305.74816400,0
2018-12-12,4.89360000,5.15000000,4.73900000,4.98150000,1196552.29000000,1544659199999,5925304.97509200,21077,609542.25000000,3017969.93489400,0
2018-12-13,4.98200000,4.99330000,4.55630000,4.63840000,1003196.18000000,1544745599999,4804678.85047100,18307,511508.36000000,2455955.98187400,0
2018-12-14,4.63990000,4.75000000,4.43000000,4.52110000,946936.19000000,1544831999999,4370044.40583400,16085,464103.98000000,2145882.23831100,0
2018-12-15,4.51480000,4.59900000,4.44360000,4.55310000,969833.44000000,1544918399999,4387901.29796500,12556,554510.99000000,2508329.02871200,0
2018-12-16,4.54790000,4.70640000,4.50890000,4.61600000,1069563.77000000,1545004799999,4963613.54189700,13405,627424.71000000,2912389.76807700,0
2018-12-17,4.61930000,5.12710000,4.60100000,5.06500000,1507154.37000000,1545091199999,7344673.59091600,21998,923947.21000000,4498680.61322200,0
2018-12-18,5.06500000,5.53620000,4.90000000,5.53080000,1906857.24000000,1545177599999,9864772.82084900,24487,1074465.47000000,5564553.38768700,0
2018-12-19,5.53490000,5.83310000,5.28470000,5.36330000,1805892.76000000,1545263999999,9964231.85042700,32458,940313.47000000,5190443.14402600,0
2018-12-20,5.36270000,5.79000000,5.23690000,5.67660000,2160302.61000000,1545350399999,12060645.66753400,36885,1202746.05000000,6723387.84595500,0
2018-12-21,5.67610000,5.78970000,5.31660000,5.47660000,1592262.74000000,1545436799999,8888728.77333600,26333,914162.91000000,5101268.54972700,0
2018-12-22,5.47660000,5.88020000,5.39500000,5.83980000,1775214.59000000,1545523199999,10028050.95440200,20543,1033768.40000000,5840369.21980600,0
2018-12-23,5.83990000,6.13180000,5.75890000,5.95900000,1878151.13000000,1545609599999,11203811.27891600,21992,1020876.67000000,6086293.34930400,0
2018-12-24,5.95880000,6.47350000,5.93000000,6.09790000,2058385.46000000,1545695999999,12800612.44623600,31130,1065377.94000000,6614594.28470300,0
2018-12-25,6.09750000,6.09940000,5.31270000,5.45000000,1443517.22000000,1545782399999,7946748.59959600,22373,772912.78000000,4246112.24230100,0
2018-12-26,5.44320000,5.68400000,5.37000000,5.60290000,1351072.48000000,1545868799999,7510239.89003800,17628,742664.34000000,4130625.76813900,0
2018-12-27,5.60620000,5.65590000,5.10000000,5.17910000,1148939.37000000,1545955199999,6200387.82249100,14487,663425.19000000,3589850.14096600,0
2018-12-28,5.18180000,5.89950000,5.10030000,5.88110000,1505031.24000000,1546041599999,8318661.35734400,20473,864643.37000000,4780850.10210400,0
2018-12-29,5.88030000,6.00000000,5.61000000,5.66000000,1232874.45000000,1546127999999,7206376.83348300,18389,751436.92000000,4395852.98832500,0
2018-12-30,5.67000000,5.91860000,5.55800000,5.89390000,1394241.09000000,1546214399999,8065674.63195500,14345,715950.37000000,4144861.69028300,0
2018-12-31,5.90000000,6.24330000,5.83040000,6.11110000,2388899.23000000,1546300799999,14438039.45458500,26537,1277308.86000000,7718288.59752000,0
2019-01-01,6.11390000,6.12280000,5.77350000,5.99100000,1412914.18000000,1546387199999,8379611.86242200,22331,682669.28000000,4052797.80614900,0
2019-01-02,5.99100000,6.09390000,5.83710000,6.05100000,2130127.00000000,1546473599999,12667352.24098500,44315,1056710.72000000,6285424.27224700,0
2019-01-03,6.04450000,6.06200000,5.77390000,5.79790000,1524726.37000000,1546559999999,8984033.71578600,22785,704699.19000000,4153050.86672300,0
2019-01-04,5.79470000,5.99000000,5.74020000,5.96920000,1657441.74000000,1546646399999,9772290.64511800,26252,885009.64000000,5222035.71036500,0
2019-01-05,5.96880000,6.10430000,5.91880000,5.96250000,1636284.99000000,1546732799999,9826475.87796500,26399,885981.63000000,5321087.10622600,0
2019-01-06,5.96260000,6.38880000,5.92500000,6.26880000,2511301.27000000,1546819199999,15355552.56477700,33867,1427284.57000000,8724142.02290000,0
2019-01-07,6.26810000,6.30940000,6.00610000,6.20090000,1683858.68000000,1546905599999,10428760.41715200,24993,831813.44000000,5153744.82033400,0
2019-01-08,6.19790000,6.79840000,6.13810000,6.51280000,3946905.61000000,1546991999999,25730037.88708400,46110,2102051.73000000,13701348.47978700,0
2019-01-09,6.51970000,6.85400000,6.33860000,6.55110000,4167653.69000000,1547078399999,27575766.44091900,45910,2089420.05000000,13826901.31420900,0
2019-01-10,6.55110000,6.57640000,5.65000000,5.84490000,3348790.03000000,1547164799999,20367712.10709900,45834,1623596.80000000,9874220.60350500,0
2019-01-11,5.84400000,6.11980000,5.68530000,5.95950000,2559930.81000000,1547251199999,15157433.65293700,32732,1311193.93000000,7759342.44512100,0
2019-01-12,5.95520000,5.96570000,5.80000000,5.85940000,1743319.31000000,1547337599999,10235285.05837300,21978,939495.31000000,5516152.03412700,0
2019-01-13,5.86290000,5.88840000,5.37330000,5.46880000,1420692.05000000,1547423999999,8108312.42236400,18672,694771.82000000,3969742.81798000,0
2019-01-14,5.46880000,6.06200000,5.45860000,6.05830000,2330172.48000000,1547510399999,13521000.24942300,23190,1307422.11000000,7604285.95759600,0
2019-01-15,6.05650000,6.06490000,5.66010000,5.81110000,1366715.25000000,1547596799999,8031293.15406300,19343,716398.66000000,4210654.64004100,0
2019-01-16,5.80070000,6.18170000,5.77410000,6.09110000,2164639.90000000,1547683199999,12960434.72984200,21239,1313961.21000000,7866063.72004300,0
2019-01-17,6.09410000,6.33000000,5.96040000,6.32660000,2312287.74000000,1547769599999,14193314.65233800,23754,1323742.54000000,8127500.90589400,0
2019-01-18,6.31520000,6.58790000,6.21320000,6.48670000,2495447.22000000,1547855999999,15985247.05995400,27081,1401064.90000000,8975866.08946600,0
2019-01-19,6.48870000,6.64000000,6.24350000,6.51990000,2269437.98000000,1547942399999,14687340.30665300,21884,1284679.01000000,8317407.84419300,0
2019-01-20,6.52210000,6.62950000,6.24010000,6.40080000,1778376.93000000,1548028799999,11481466.26242900,21670,967890.19000000,6254229.03916800,0
2019-01-21,6.40690000,6.51500000,6.27880000,6.47240000,1851048.49000000,1548115199999,11908754.85807400,14852,1147651.36000000,7385500.43127500,0
2019-01-22,6.46810000,6.50880000,6.25000000,6.47360000,1854629.75000000,1548201599999,11938849.63923300,17562,1060204.64000000,6831977.78485500,0
2019-01-23,6.47800000,6.53000000,6.34990000,6.49690000,1928704.72000000,1548287999999,12474449.05930600,13645,1166745.15000000,7548392.95572000,0
2019-01-24,6.49630000,6.49630000,6.39150000,6.45880000,1514319.91000000,1548374399999,9750589.96584800,11955,876166.46000000,5642277.19906200,0
2019-01-25,6.45550000,6.75020000,6.44080000,6.68990000,2583153.38000000,1548460799999,17021668.77919700,17668,1532990.81000000,10100119.74463400,0
2019-01-26,6.68900000,6.97860000,6.61960000,6.94630000,2734629.11000000,1548547199999,18598393.81759600,23293,1622823.22000000,11032751.10941200,0
2019-01-27,6.94530000,7.21570000,6.79190000,7.03960000,2776887.68000000,1548633599999,19399583.76741900,36398,1507800.27000000,10533184.71970500,0
2019-01-28,7.03990000,7.13980000,5.94000000,6.16480000,4950985.69000000,1548719999999,32288204.50195700,72468,2364027.53000000,15446754.94756900,0
2019-01-29,6.16420000,6.25990000,5.96800000,6.16610000,2967157.36000000,1548806399999,18169111.04114000,30608,1580018.56000000,9686329.63752300,0
2019-01-30,6.13350000,6.19990000,6.00100000,6.13880000,2238811.59000000,1548892799999,13687184.38091300,20361,1199806.93000000,7338477.83884900,0
2019-01-31,6.13840000,6.26630000,5.94680000,6.22000000,2264988.86000000,1548979199999,13878555.84930400,33940,1233250.18000000,7568505.99949100,0
2019-02-01,6.22500000,6.65000000,6.11720000,6.52290000,2942865.68000000,1549065599999,19039053.02429400,31414,1674090.69000000,10824380.79605600,0
2019-02-02,6.51850000,6.90000000,6.48230000,6.86550000,3251363.16000000,1549151999999,21783128.78393700,22607,1868475.15000000,12513313.71510900,0
2019-02-03,6.86880000,6.90000000,6.61480000,6.78870000,3095048.16000000,1549238399999,21095885.79027100,28273,1810556.63000000,12351667.26442600,0
2019-02-04,6.78880000,7.18500000,6.68000000,7.10690000,3306867.31000000,1549324799999,23064420.68017500,42104,1784599.38000000,12443143.07751200,0
2019-02-05,7.10280000,7.97150000,6.95010000,7.86650000,4154631.43000000,1549411199999,30555459.70900900,61915,2154178.30000000,15865281.09313700,0
2019-02-06,7.85690000,8.48000000,7.32000000,8.13030000,5817391.76000000,1549497599999,46487023.09439200,101183,2952448.69000000,23644658.59312600,0
2019-02-07,8.13470000,8.46660000,7.67330000,7.81000000,4354792.80000000,1549583999999,35149002.62806900,57100,2394316.00000000,19318167.20083400,0
2019-02-08,7.80700000,8.83870000,7.61000000,8.59720000,4960284.84000000,1549670399999,40860967.43825400,78346,2675002.30000000,22045105.08376500,0
2019-02-09,8.59720000,8.92100000,8.40520000,8.90510000,5440051.11000000,1549756799999,47410868.66369800,47172,3307410.49000000,28831661.09713800,0
2019-02-10,8.90010000,9.29990000,8.82640000,9.16970000,5750442.06000000,1549843199999,52514889.98948700,78577,3237494.26000000,29573705.32655100,0
2019-02-11,9.16950000,9.77800000,9.01000000,9.52880000,6041136.07000000,1549929599999,57201203.61530100,90762,3251641.66000000,30802499.16846400,0
2019-02-12,9.52500000,9.90000000,8.92100000,9.27650000,4945231.46000000,1550015999999,46161674.26526600,91711,2506966.45000000,23421492.27581400,0
2019-02-13,9.27630000,9.27630000,8.71000000,8.91030000,4005598.10000000,1550102399999,36165479.57656800,58061,2260136.44000000,20399439.39218700,0
2019-02-14,8.91650000,9.05000000,8.40510000,8.76550000,2803390.01000000,1550188799999,24547147.48566400,62311,1419475.80000000,12451456.67384500,0
2019-02-15,8.76360000,9.49970000,8.72930000,9.29110000,3326003.04000000,1550275199999,30588883.27250400,78010,1622107.38000000,14919212.07683500,0
2019-02-16,9.28540000,9.33990000,9.04800000,9.10870000,2499086.40000000,1550361599999,22869550.90195400,40148,1270244.29000000,11626670.51443800,0
2019-02-17,9.09720000,9.22000000,8.89030000,9.22000000,2460188.81000000,1550447999999,22259140.52003600,44261,1311578.45000000,11876573.04777100,0
2019-02-18,9.21670000,9.69990000,9.17770000,9.61270000,2809984.65000000,1550534399999,26459587.70325500,61851,1556475.02000000,14668878.37006300,0
2019-02-19,9.61270000,11.13070000,9.48100000,10.47280000,4894965.38000000,1550620799999,49969717.01467900,103781,2562152.40000000,26134302.35336600,0
2019-02-20,10.46870000,11.29510000,10.39280000,10.92110000,4346711.07000000,1550707199999,47273284.24192800,105033,2111802.95000000,22967456.88216300,0
2019-02-21,10.91990000,10.93600000,10.13000000,10.46610000,3077022.99000000,1550793599999,31977282.89298500,71652,1445469.94000000,15016238.55893400,0
2019-02-22,10.46950000,10.96110000,10.37990000,10.75760000,3038507.76000000,1550879999999,32510212.91194600,57951,1645863.77000000,17610284.34059700,0
2019-02-23,10.75720000,10.85000000,10.40000000,10.72650000,2877713.15000000,1550966399999,30567202.59620600,57167,1532850.44000000,16284689.61787400,0
2019-02-24,10.72670000,11.09000000,9.39010000,9.94760000,4800152.25000000,1551052799999,49351275.84346600,112617,2354734.91000000,24251241.13636800,0
2019-02-25,9.94420000,10.23610000,9.26850000,9.69670000,5348579.57000000,1551139199999,52442588.58583100,120372,2683803.09000000,26355998.89987900,0
2019-02-26,9.69670000,9.75570000,9.35510000,9.41680000,3118340.95000000,1551225599999,29619413.05698400,48740,1723784.68000000,16368851.40642800,0
2019-02-27,9.42380000,9.99980000,9.35000000,9.84670000,3524897.35000000,1551311999999,34336397.56389400,54741,1841087.28000000,17938099.50792300,0
2019-02-28,9.85020000,10.49140000,9.78990000,10.27790000,3693794.54000000,1551398399999,37396909.41186500,68704,2044908.01000000,20689957.63316100,0
2019-03-01,10.27770000,11.55100000,10.20670000,11.31110000,4025695.97000000,1551484799999,44152799.74736100,85309,2073626.41000000,22752853.85356100,0
2019-03-02,11.33530000,11.80000000,10.80000000,11.75660000,3893847.16000000,1551571199999,43818057.90284000,86591,2203620.73000000,24797067.34231400,0
2019-03-03,11.75640000,11.87010000,11.19020000,11.45110000,2853200.15000000,1551657599999,32727760.24727900,53891,1460714.62000000,16761841.97152300,0
2019-03-04,11.45110000,11.50800000,10.85000000,11.40060000,2739049.08000000,1551743999999,30560700.45035100,62556,1344114.98000000,15005710.97529800,0
2019-03-05,11.40500000,13.75000000,11.39500000,13.62290000,8340655.32000000,1551830399999,107482964.63067900,185060,4368566.18000000,56284295.10097900,0
2019-03-06,13.62300000,14.66300000,12.90000000,14.52940000,6158611.97000000,1551916799999,84008255.22138100,115249,3308708.04000000,45166134.41802600,0
2019-03-07,14.52900000,15.56000000,14.32700000,15.10000000,6757497.33000000,1552003199999,101414485.34027000,182331,3419524.49000000,51318199.46710100,0
2019-03-08,15.09990000,15.21940000,13.55780000,14.29310000,6343194.03000000,1552089599999,90848655.62974200,233813,3094197.21000000,44329075.95607500,0
2019-03-09,14.28480000,14.92000000,13.96090000,14.46510000,3996324.55000000,1552175999999,58062140.97594800,93647,2113976.57000000,30725198.98067800,0
2019-03-10,14.46510000,14.50750000,13.86000000,14.37110000,3531708.70000000,1552262399999,50093088.21493800,61055,1956875.08000000,27763269.88285300,0
2019-03-11,14.37410000,14.90000000,14.01100000,14.41430000,3757653.77000000,1552348799999,54303593.05517000,85351,2015352.12000000,29133447.54932400,0
2019-03-12,14.41330000,15.42880000,14.18090000,15.33330000,4049068.39000000,1552435199999,60747159.40264500,75829,2234792.16000000,33529003.94052900,0
2019-03-13,15.34590000,15.38000000,14.93330000,15.02440000,3282883.18000000,1552521599999,49667294.36535600,52053,1723702.93000000,26077283.46530600,0
2019-03-14,15.03110000,15.09700000,14.56300000,14.89010000,3079956.93000000,1552607999999,45702098.68248400,60261,1677898.61000000,24911705.80512200,0
2019-03-15,14.89930000,15.19900000,14.84000000,14.94320000,2986987.69000000,1552694399999,44970630.55692500,41595,1658288.93000000,24968286.61853400,0
2019-03-16,14.94290000,16.00000000,14.88000000,15.95890000,3293876.13000000,1552780799999,51027787.31305300,73703,1826265.88000000,28305804.24411300,0
2019-03-17,15.95890000,15.95890000,15.44000000,15.56930000,3106901.48000000,1552867199999,48737968.35001800,53268,1698248.92000000,26645684.34097300,0
2019-03-18,15.58360000,15.78880000,15.20400000,15.53880000,2472584.89000000,1552953599999,38403832.13906800,49580,1270748.04000000,19749168.79387700,0
2019-03-19,15.53610000,15.80000000,15.00000000,15.49530000,4271050.40000000,1553039999999,65955552.67611500,101128,2094629.10000000,32430026.08076600,0
2019-03-20,15.50980000,15.50980000,15.02200000,15.12880000,2369648.38000000,1553126399999,35958975.36858200,50319,1206216.35000000,18305119.76637000,0
2019-03-21,15.12880000,15.29870000,13.86070000,14.35110000,3015066.53000000,1553212799999,44410580.38438700,75241,1416850.23000000,20893520.09449200,0
2019-03-22,14.35670000,15.22600000,14.23100000,15.15020000,2695850.87000000,1553299199999,40069206.59026800,55904,1561564.19000000,23215897.89702200,0
2019-03-23,15.15240000,15.44000000,14.94690000,15.13970000,2632489.70000000,1553385599999,39846679.02577000,39861,1467268.58000000,22215029.63956200,0
2019-03-24,15.13970000,17.50000000,14.66000000,17.10960000,5285367.10000000,1553471999999,86478446.28815100,143670,2902679.92000000,47429544.89133700,0
2019-03-25,17.11120000,17.33800000,16.10000000,16.76310000,2775613.86000000,1553558399999,46472992.15214000,95741,1315580.95000000,22063119.14437500,0
2019-03-26,16.77610000,16.80000000,15.53010000,16.19980000,2725145.68000000,1553644799999,44086712.96082700,74913,1369906.83000000,22190613.27850700,0
2019-03-27,16.19280000,16.82970000,15.86970000,16.60000000,3240914.25000000,1553731199999,53588345.69530800,65209,1850566.35000000,30620703.00135100,0
2019-03-28,16.60000000,16.71880000,16.40100000,16.66650000,2988300.97000000,1553817599999,49575583.53112800,31973,1759402.02000000,29192079.17973500,0
2019-03-29,16.65380000,16.80670000,16.37700000,16.47530000,2737173.20000000,1553903999999,45408014.59211200,36453,1575029.20000000,26125543.43406700,0
2019-03-30,16.49490000,16.98500000,15.96120000,16.96660000,2790050.93000000,1553990399999,46116769.38796600,47948,1601249.57000000,26487805.62473800,0
2019-03-31,16.96660000,17.73860000,16.73140000,17.53760000,3182964.85000000,1554076799999,55170337.21013100,55560,1789179.50000000,30995858.02442900,0
2019-04-01,17.52010000,18.25760000,17.33190000,17.88880000,2966204.71000000,1554163199999,52669428.49396000,56274,1663468.64000000,29534408.02106200,0
2019-04-02,17.88880000,19.88000000,17.53030000,19.71550000,3356886.89000000,1554249599999,62702520.87152100,119492,1816990.80000000,33919177.00437500,0
2019-04-03,19.71550000,20.00000000,18.00000000,18.54890000,3532965.97000000,1554335999999,67883042.73247000,144212,1771101.19000000,34096624.38699500,0
2019-04-04,18.53880000,19.41000000,18.16000000,18.99200000,2939082.42000000,1554422399999,55680460.14307700,104423,1567864.48000000,29706102.02208500,0
2019-04-05,18.97100000,19.45930000,18.84450000,19.36570000,2703355.91000000,1554508799999,51825140.40376400,47053,1540048.05000000,29532852.84025100,0
2019-04-06,19.36580000,19.38660000,18.82000000,19.07450000,2519027.63000000,1554595199999,48185036.22140200,48175,1338648.86000000,25619787.91153200,0
2019-04-07,19.04230000,19.21370000,18.80000000,18.95230000,2329702.34000000,1554681599999,44296486.48620500,40091,1260372.84000000,23976645.04412200,0
2019-04-08,18.95070000,19.04200000,17.78810000,17.97770000,2142481.92000000,1554767999999,39222061.19872700,64219,1007072.34000000,18413608.80771800,0
2019-04-09,17.97280000,18.54000000,17.01000000,18.29840000,2776440.48000000,1554854399999,49902259.79258100,63458,1587844.35000000,28606596.27459400,0
2019-04-10,18.29840000,18.60950000,17.89270000,18.24000000,2553039.12000000,1554940799999,46664596.97298900,43598,1362194.36000000,24904110.75278200,0
2019-04-11,18.24000000,18.24000000,16.25010000,17.55550000,1815271.05000000,1555027199999,31411384.58770900,67046,876566.14000000,15186055.35101700,0
2019-04-12,17.55550000,18.55200000,16.61200000,18.33330000,2325593.36000000,1555113599999,41384885.79521400,58884,1330637.64000000,23713012.12884900,0
2019-04-13,18.28670000,18.63980000,17.91430000,18.61110000,2205194.61000000,1555199999999,40484642.36522600,37389,1260236.59000000,23146972.12505100,0
2019-04-14,18.61110000,19.90000000,18.42590000,19.38660000,2438051.21000000,1555286399999,46779479.13083200,63340,1345671.43000000,25835643.12701800,0
2019-04-15,19.37340000,19.78000000,18.66010000,19.26660000,2218308.03000000,1555372799999,42952596.26913100,59096,1206125.51000000,23384315.14594500,0
2019-04-16,19.26680000,19.74820000,18.70640000,19.64080000,2237334.60000000,1555459199999,43185852.93521800,54133,1301312.87000000,25142615.06454100,0
2019-04-17,19.63990000,19.79080000,19.26000000,19.48880000,2005582.60000000,1555545599999,39131247.10388300,30018,1254563.17000000,24476558.91564300,0
2019-04-18,19.47570000,21.99800000,19.43330000,21.88880000,3686092.57000000,1555631999999,76859035.46523900,96628,2047805.67000000,42642147.96596600,0
2019-04-19,21.88880000,24.74590000,21.12000000,24.31880000,4247944.38000000,1555718399999,97541476.10179400,136427,2338155.01000000,53584717.95281100,0
2019-04-20,24.31880000,25.49730000,23.76000000,24.88880000,3545157.49000000,1555804799999,87320188.45910900,123855,1917141.51000000,47267369.79434600,0
2019-04-21,24.86930000,24.86930000,22.45000000,23.99990000,3307426.84000000,1555891199999,77726576.26171700,116416,1621262.39000000,38147921.94285900,0
2019-04-22,23.99990000,24.63680000,23.02000000,23.80000000,3005735.93000000,1555977599999,72180137.00332800,93696,1571773.73000000,37753910.24745800,0
2019-04-23,23.78120000,24.61310000,22.47000000,22.54600000,2877995.49000000,1556063999999,67622172.82701500,90176,1525116.91000000,35841049.58164400,0
2019-04-24,22.52070000,23.12090000,20.88000000,22.97030000,2961681.74000000,1556150399999,65293459.48393300,128370,1453276.34000000,32100167.02894800,0
2019-04-25,22.98770000,23.46980000,21.55000000,22.48630000,3114460.90000000,1556236799999,70932653.98111500,106459,1644201.04000000,37526981.73879500,0
2019-04-26,22.48690000,23.78600000,21.65030000,23.05550000,3273950.47000000,1556323199999,75393015.34052400,115581,1783322.80000000,41088189.03948500,0
2019-04-27,23.05550000,23.12090000,22.38760000,22.43240000,2989261.07000000,1556409599999,67575656.85851200,41137,1672554.85000000,37804219.00436800,0
2019-04-28,22.43260000,23.20920000,22.42000000,23.02260000,3015774.29000000,1556495999999,69067258.09204100,51414,1784461.44000000,40869277.56348900,0
2019-04-29,23.01660000,23.08280000,21.27970000,21.67880000,2388965.07000000,1556582399999,52801462.60029300,74331,1165275.16000000,25740093.74262900,0
2019-04-30,21.68470000,22.30000000,21.32920000,22.03910000,2197565.53000000,1556668799999,47987092.83093800,58188,1265897.69000000,27651110.05210200,0
2019-05-01,22.03000000,22.09900000,21.47000000,21.87880000,2064791.54000000,1556755199999,45032827.82618400,40384,1108846.34000000,24187261.78986500,0
2019-05-02,21.88100000,24.12700000,21.74970000,23.61660000,2446015.20000000,1556841599999,56078160.97013100,89543,1367164.83000000,31319409.68070300,0
2019-05-03,23.61680000,23.97200000,23.01010000,23.69990000,2230465.58000000,1556927999999,52406113.70531400,78594,1121447.68000000,26362511.21515200,0
2019-05-04,23.69990000,23.79680000,22.30000000,22.88880000,1898934.62000000,1557014399999,43768914.43276900,74088,990688.42000000,22832936.88491000,0
2019-05-05,22.88870000,23.17720000,22.64080000,22.97770000,1787108.39000000,1557100799999,40919944.41562000,40857,1035804.26000000,23721165.51607100,0
2019-05-06,22.97770000,22.99730000,21.45000000,22.18950000,1764747.54000000,1557187199999,39058125.11488300,71607,925050.15000000,20459964.79041700,0
2019-05-07,22.20180000,22.45000000,20.20500000,20.66020000,1813897.12000000,1557273599999,39553390.82372200,75507,835253.82000000,18255677.62900600,0
2019-05-08,20.66020000,21.41350000,19.51000000,20.66730000,2742356.42000000,1557359999999,56630740.96140700,115916,1290885.08000000,26689602.08793600,0
2019-05-09,20.66710000,20.96700000,18.54020000,18.83880000,2334477.60000000,1557446399999,46078618.72251300,98578,1067250.37000000,21072130.54251800,0
2019-05-10,18.83770000,19.98880000,18.30000000,19.61660000,2429624.32000000,1557532799999,46735449.13954600,120945,1253875.50000000,24146865.88827400,0
2019-05-11,19.62940000,22.00000000,18.88000000,20.80590000,3746402.53000000,1557619199999,76700019.09659900,158946,1958364.59000000,40091101.98756300,0
2019-05-12,20.78710000,21.50000000,20.10000000,20.89340000,3228794.38000000,1557705599999,67290647.82595500,143537,1697949.69000000,35389530.84482600,0
2019-05-13,20.90260000,24.00000000,20.73490000,23.52100000,4566012.58000000,1557791999999,103765929.62404700,178978,2520633.91000000,57248471.85718800,0
2019-05-14,23.52100000,24.50000000,22.57480000,23.65530000,3821993.16000000,1557878399999,90350011.23548600,140881,2053850.89000000,48584073.33032200,0
2019-05-15,23.65530000,27.65560000,23.46000000,26.81160000,3433770.34000000,1557964799999,89988096.50827200,146620,1899423.08000000,49668253.49545900,0
2019-05-16,26.83480000,27.79000000,25.00000000,26.28880000,4200071.24000000,1558051199999,111245092.08517300,199725,2035248.43000000,54062853.09276500,0
2019-05-17,26.28880000,26.67830000,23.14240000,25.77950000,3429086.56000000,1558137599999,85241258.72015800,188278,1695835.90000000,42191467.16841400,0
2019-05-18,25.79860000,29.09890000,25.11240000,28.81710000,4319102.35000000,1558223999999,117061502.70020400,167902,2451642.67000000,66530567.91828100,0
2019-05-19,28.81650000,29.83680000,27.54300000,29.11220000,4437585.54000000,1558310399999,128407708.55572200,192900,2380321.83000000,68931485.51476700,0
2019-05-20,29.11220000,29.33990000,27.53060000,29.26660000,3980328.45000000,1558396799999,113614310.06848000,173508,2207334.81000000,63028872.31302300,0
2019-05-21,29.26660000,32.80000000,28.05000000,32.39070000,4704491.98000000,1558483199999,142363584.10449900,244242,2401919.44000000,72776603.60008800,0
2019-05-22,32.39110000,32.43740000,30.61000000,30.80670000,3807962.58000000,1558569599999,120261451.27731200,160287,2071186.76000000,65437464.56741200,0
2019-05-23,30.83330000,32.25000000,29.66990000,31.39340000,3793076.85000000,1558655999999,118471724.03817800,141999,2070389.32000000,64767009.76932600,0
2019-05-24,31.39860000,34.70670000,31.12000000,33.94350000,4534224.56000000,1558742399999,151952803.93809500,173706,2566503.02000000,86066344.50635900,0
2019-05-25,34.00000000,35.48880000,33.62310000,35.01680000,4181724.12000000,1558828799999,145566744.31792600,114503,2416152.26000000,84173972.52852100,0
2019-05-26,35.11020000,35.11100000,32.32000000,33.09190000,3846254.14000000,1558915199999,128916811.25223500,173252,1893808.76000000,63456144.17740200,0
2019-05-27,33.05080000,35.10010000,32.50000000,33.51100000,3935155.37000000,1559001599999,133654922.10758200,163207,2153914.69000000,73265021.57941000,0
